"Course Code (long)","faculty","course_code","name","credits","level","term","section_number","location","instructor","capacity","enrolled","status","meeting_type","meeting_date","meeting_start_date","meeting_end_date","meeting_days","meeting_start_time","meeting_end_time","meeting_building","meeting_room"
"CIS*3110*0104","CIS","3110","Operating Systems","0.50","Undergraduate","Winter 2023","0104","Guelph","D. Nikitenko","5","5","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","02:30 PM","03:50 PM","MACN","105"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Mon","09:30 AM","10:20 AM","MACS","129"
"CIS*3110*0105","CIS","3110","Operating Systems","0.50","Undergraduate","Winter 2023","0105","Guelph","D. Nikitenko","5","5","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","02:30 PM","03:50 PM","MACN","105"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Fri","09:30 AM","10:20 AM","ROZH","106"
"CIS*3110*0106","CIS","3110","Operating Systems","0.50","Undergraduate","Winter 2023","0106","Guelph","D. Nikitenko","5","5","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","02:30 PM","03:50 PM","MACN","105"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Tues","08:30 AM","09:20 AM","MACS","129"
"CIS*3110*0107","CIS","3110","Operating Systems","0.50","Undergraduate","Winter 2023","0107","Guelph","D. Nikitenko","5","5","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","02:30 PM","03:50 PM","MACN","105"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Wed","04:30 PM","05:20 PM","MACN","118"
"CIS*3120*0101","CIS","3120","Digital Systems I","0.50","Undergraduate","Winter 2023","0101","Guelph","G. Grewal","30","30","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed Fri","09:30 AM","10:20 AM","CRSC","117"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Mon","02:30 PM","04:20 PM","THRN","2418"
"CIS*3120*0102","CIS","3120","Digital Systems I","0.50","Undergraduate","Winter 2023","0102","Guelph","G. Grewal","30","30","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed Fri","09:30 AM","10:20 AM","CRSC","117"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Thur","02:30 PM","04:20 PM","THRN","2418"
"CIS*3190*DE01","CIS","3190","Software for Legacy Systems","0.50","Undergraduate","Winter 2023","DE01","Guelph","M. Wirth","20","20","Open","Distance Education",,"2023/01/09","2023/04/25",,,,,
"CIS*3490*0101","CIS","3490","Analysis & Des. of Comp. Algo.","0.50","Undergraduate","Winter 2023","0101","Guelph","F. Wang","5","5","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","05:30 PM","06:50 PM","ROZH","104"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Fri","11:30 AM","01:20 PM","MCKN","227"
"CIS*3490*0102","CIS","3490","Analysis & Des. of Comp. Algo.","0.50","Undergraduate","Winter 2023","0102","Guelph","F. Wang","5","5","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","05:30 PM","06:50 PM","ROZH","104"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Mon","02:30 PM","04:20 PM","MCKN","232"
"CIS*3490*0103","CIS","3490","Analysis & Des. of Comp. Algo.","0.50","Undergraduate","Winter 2023","0103","Guelph","F. Wang","5","5","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","05:30 PM","06:50 PM","ROZH","104"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Tues","07:00 PM","08:50 PM","MCKN","228"
"CIS*3490*0104","CIS","3490","Analysis & Des. of Comp. Algo.","0.50","Undergraduate","Winter 2023","0104","Guelph","F. Wang","5","5","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","05:30 PM","06:50 PM","ROZH","104"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Thur","08:30 AM","10:20 AM","MCKN","230"
"CIS*3490*0105","CIS","3490","Analysis & Des. of Comp. Algo.","0.50","Undergraduate","Winter 2023","0105","Guelph","F. Wang","5","5","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","05:30 PM","06:50 PM","ROZH","104"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Fri","11:30 AM","01:20 PM","MCKN","228"
"CIS*3490*0106","CIS","3490","Analysis & Des. of Comp. Algo.","0.50","Undergraduate","Winter 2023","0106","Guelph","F. Wang","5","5","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","05:30 PM","06:50 PM","ROZH","104"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Fri","09:30 AM","11:20 AM","MCKN","226"
"CIS*3490*0107","CIS","3490","Analysis & Des. of Comp. Algo.","0.50","Undergraduate","Winter 2023","0107","Guelph","F. Wang","5","5","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","05:30 PM","06:50 PM","ROZH","104"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Fri","02:30 PM","04:20 PM","MCKN","226"
"CIS*3700*0101","CIS","3700","Intro to Intelligent Systems","0.50","Undergraduate","Winter 2023","0101","Guelph","TBA TBA","60","60","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","10:00 AM","11:20 AM","MCKN","223"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Mon","08:30 AM","09:20 AM","GRHM","2310"
"CIS*4010*01","CIS","4010","Cloud Computing","0.50","Undergraduate","Winter 2023","01","Guelph","D. Stacey","40","40","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","02:30 PM","03:50 PM","THRN","1307"
"CIS*4030*01","CIS","4030","Mobile Computing","0.50","Undergraduate","Winter 2023","01","Guelph","D. Flatla","40","40","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","01:00 PM","02:20 PM","MCKN","120"
"CIS*4250*01","CIS","4250","Software Design V","0.50","Undergraduate","Winter 2023","01","Guelph","S. Scott","70","70","Open","LAB",,"2023/01/09","2023/04/25","Tues Thur","08:30 AM","09:50 AM","THRN","2420"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Tues Thur","10:00 AM","11:20 AM","THRN","2420"
"CIS*4520*0101","CIS","4520","Introduction to Cryptography","0.50","Undergraduate","Winter 2023","0101","Guelph","C. Obimbo","15","15","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed Fri","09:30 AM","10:20 AM","CRSC","116"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Wed","11:30 AM","01:20 PM","THRN","2418"
"CIS*4520*0102","CIS","4520","Introduction to Cryptography","0.50","Undergraduate","Winter 2023","0102","Guelph","C. Obimbo","15","15","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed Fri","09:30 AM","10:20 AM","CRSC","116"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Mon","12:30 PM","02:20 PM","THRN","2418"
"CIS*4650*0101","CIS","4650","Compilers","0.50","Undergraduate","Winter 2023","0101","Guelph","F. Song","50","50","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed Fri","08:30 AM","09:20 AM","THRN","1307"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Fri","11:30 AM","12:20 PM","MACS","209"
"CIS*4720*0101","CIS","4720","Image Processing & Vision","0.50","Undergraduate","Winter 2023","0101","Guelph","P. Matsakis","40","40","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed Fri","10:30 AM","11:20 AM","MCKN","121"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Fri","01:30 PM","02:20 PM","MCKN","029"
"CIS*4820*0101","CIS","4820","Game Programming","0.50","Undergraduate","Winter 2023","0101","Guelph","D. Nikitenko","40","40","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","11:30 AM","12:50 PM","MCKN","121"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Fri","12:30 PM","01:20 PM","MCKN","121"
"CIS*6170*01","CIS","6170","Human-Computer Interaction","0.50","Graduate","Winter 2023","01","Guelph","S. Scott","24","21","Open","LEC",,"2023/01/09","2023/04/25","Mon","11:30 AM","02:20 PM","REYN","1101"
"CIS*6180*01","CIS","6180","Analysis of Big Data","0.50","Graduate","Winter 2023","01","Guelph","TBA TBA","24","8","Open","LEC",,"2023/01/09","2023/04/25","Mon","02:30 PM","05:20 PM","MCKN","224"
"CIS*6190*01","CIS","6190","Machine Learning for Sequences","0.50","Graduate","Winter 2023","01","Guelph","N. Bruce","24","17","Open","LEC",,"2023/01/09","2023/04/25","Wed","02:30 PM","05:20 PM","MCKN","225"
"CIS*6520*01","CIS","6520","Dig Forensics & Incident Resp","0.50","Graduate","Winter 2023","01","Guelph","X. Lin","50","37","Open","LEC",,"2023/01/09","2023/04/25","Thur","02:30 PM","05:20 PM",,
"CIS*6540*01","CIS","6540","Penetration Test & Exploit Dev","0.50","Graduate","Winter 2023","01","Guelph","H. Khan","50","39","Open","LEC",,"2023/01/09","2023/04/25","Tues","02:30 PM","05:20 PM",,
"CIS*6890*01","CIS","6890","Tech Comm & Res Methodology","0.50","Graduate","Winter 2023","01","Guelph","J. Sawada","40","33","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","10:00 AM","11:20 AM","REYN","1101"
"CLAS*2000*01","CLAS","2000","Classical Mythology","0.50","Undergraduate","Winter 2023","01","Guelph","J. Oliver","150","150","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed Fri","04:30 PM","05:20 PM","AD-S","VIRTUAL"
"CLAS*2350*01","CLAS","2350","The Classical Tradition","0.50","Undergraduate","Winter 2023","01","Guelph","J. Oliver","35","35","Open","LEC",,"2023/01/09","2023/04/25","Mon","10:30 AM","11:20 AM","MCKN","306"
,,,,,,,,,,,,,"LEC",,"2023/01/09","2023/04/25","Wed Fri","10:30 AM","11:20 AM","AD-S","VIRTUAL"
"CLAS*2360*01","CLAS","2360","Classical Tradition (in Latin)","1.00","Undergraduate","Winter 2023","01","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"CLAS*3030*01","CLAS","3030","Epic Heroes and Poems","0.50","Undergraduate","Winter 2023","01","Guelph","TBA TBA","35","35","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","01:00 PM","02:20 PM","MCKN","311"
"CLAS*3080*01","CLAS","3080","Epic Heroes & Poems (in Greek)","1.00","Undergraduate","Winter 2023","01","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"CLAS*4400*01","CLAS","4400","Seminar in Classics","0.50","Undergraduate","Winter 2023","01","Guelph","A. Sherwood","12","12","Open","LEC",,"2023/01/09","2023/04/25","Wed","07:00 PM","09:50 PM","GRHM","2302"
"CLIN*6550*01","CLIN","6550","Sm Animal Internal Medicine I","0.50","Graduate","Winter 2023","01","Guelph","S. Blois","20","20","Open","LEC",,"2023/01/09","2023/04/25","Thur","08:30 AM","09:20 AM","MACS","129"
"CLIN*6560*01","CLIN","6560","Sm Animal Internal Medicine II","0.50","Graduate","Winter 2023","01","Guelph","S. Blois","20","20","Open","LEC",,"2023/01/09","2023/04/25","Thur","08:30 AM","09:20 AM","MACS","129"
"CONS*6020*DE01","CONS","6020","Public Comm for Conservation","0.25","Graduate","Winter 2023","DE01","Guelph","F. Moola","15","15","Open","Distance Education",,"2023/01/09","2023/04/25",,,,,
"CROP*3300*01","CROP","3300","Grain Crops","0.50","Undergraduate","Winter 2023","01","Guelph","H. Booker","65","65","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","08:30 AM","09:50 AM","CRSC","116"
"CROP*4220*0101","CROP","4220","Cropping Systems","0.50","Undergraduate","Winter 2023","0101","Guelph","J. Nasielski","40","40","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","01:00 PM","02:20 PM","MACN","118"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Wed","11:30 AM","01:20 PM","MACS","129"
"CRWR*2000*01","CRWR","2000","Reading As a Writer","0.50","Undergraduate","Winter 2023","01","Guelph","P. Ramirez","60","60","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","01:00 PM","02:20 PM","ROZH","105"
"CRWR*2150*01","CRWR","2150","Speculative Fiction Workshop","0.50","Undergraduate","Winter 2023","01","Guelph","TBA TBA","20","20","Open","LEC",,"2023/01/09","2023/04/25","Wed","02:30 PM","05:20 PM","MCKN","316"
"CRWR*2200*01","CRWR","2200","Creative Nonfiction: Nature","0.50","Undergraduate","Winter 2023","01","Guelph","C. Bush","20","20","Open","LEC",,"2023/01/09","2023/04/25","Mon","11:30 AM","02:20 PM","CRSC","101"
"CTS*2010*01","CTS","2010","Digital Approaches to Culture","0.50","Undergraduate","Winter 2023","01","Guelph","K. Martin","50","50","Open","LEC",,"2023/01/09","2023/04/25","Thur","11:30 AM","02:20 PM","ALEX","117"
"CTS*3000*01","CTS","3000","Data and Difference","0.50","Undergraduate","Winter 2023","01","Guelph","S. Brown","40","40","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","10:00 AM","11:20 AM","MCKN","312"
"DATA*6300*01","DATA","6300","Analysis of Big Data","0.50","Graduate","Winter 2023","01","Guelph","D. Gillis","25","21","Open","LEC",,"2023/01/09","2023/04/25","Mon","02:30 PM","05:20 PM","MCKN","224"
"DATA*6400*01","DATA","6400","Machine Learning for Sequences","0.50","Graduate","Winter 2023","01","Guelph","N. Bruce","25","21","Open","LEC",,"2023/01/09","2023/04/25","Wed","02:30 PM","05:20 PM","MCKN","225"
"DTM*2000*0101","DTM","2000","Turf Management I","0.50","Diploma","Winter 2023","0101","Guelph","M. Van Beek","30","30","Open","LEC",,"2023/01/09","2023/04/25","Mon","11:30 AM","12:20 PM","GTI","1102"
,,,,,,,,,,,,,"LEC",,"2023/01/09","2023/04/25","Wed","11:30 AM","12:20 PM","ROZH","107"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Tues","08:30 AM","11:20 AM","ROZH","109"
"DTM*2010*0101","DTM","2010","ID & Care of Ldscp Plants II","0.50","Diploma","Winter 2023","0101","Guelph","J. Simpson, M. Van Beek","30","30","Open","LEC",,"2023/01/09","2023/04/25","Tues","12:30 PM","02:20 PM","CRSC","403"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Thur","12:30 PM","02:20 PM","ROZH","108"
"DTM*2100*0101","DTM","2100","Turf Irrigation and Drainage","0.50","Diploma","Winter 2023","0101","Guelph","G. Taylor, C. Tyers","30","30","Open","LEC",,"2023/01/09","2023/04/25","Wed","02:30 PM","04:20 PM","MCKN","306"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Thur","02:30 PM","05:20 PM","ROZH","108"
"DTM*2200*0101","DTM","2200","Computers & Math for Turf","0.50","Diploma","Winter 2023","0101","Guelph","S. Jordan","30","30","Open","LEC",,"2023/01/09","2023/04/25","Mon","09:30 AM","11:20 AM","GTI","1102"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Thur","08:30 AM","11:20 AM","CRSC","121A"
"DTM*2400*0101","DTM","2400","Landscape Design","0.50","Diploma","Winter 2023","0101","Guelph","S. Fleischauer","30","30","Open","LEC",,"2023/01/09","2023/04/25","Wed","09:30 AM","10:20 AM","ROZH","108"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Tues","02:30 PM","05:20 PM","CRSC","403"
"DTM*2600*0101","DTM","2600","Turf Environmental Management","0.50","Diploma","Winter 2023","0101","Guelph","S. Stricker","30","30","Open","LEC",,"2023/01/09","2023/04/25","Mon","01:30 PM","02:20 PM","GTI","1102"
,,,,,,,,,,,,,"LEC",,"2023/01/09","2023/04/25","Wed","01:30 PM","02:20 PM","ROZH","107"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Mon","02:30 PM","05:20 PM","GTI","1102"
"DTM*4000*0101","DTM","4000","Turf Management III","0.50","Diploma","Winter 2023","0101","Guelph","E. Lyons","30","30","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","09:30 AM","10:20 AM","CRSC","121B"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Wed","02:30 PM","04:20 PM","CRSC","121B"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Wed","04:30 PM","05:20 PM","CRSC","121B"
"DTM*4200*01","DTM","4200","Golf Course Design & Construc","0.50","Diploma","Winter 2023","01","Guelph","C. Tyers","30","30","Open","LEC",,"2023/01/09","2023/04/25","Mon","11:30 AM","03:20 PM","CRSC","121A"
"DTM*4300*01","DTM","4300","Turf Case Studies","0.50","Diploma","Winter 2023","01","Guelph","C. Shaw","30","30","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","02:30 PM","03:50 PM","ALEX","309"
"DTM*4400*01","DTM","4400","Human Resources Management","0.50","Diploma","Winter 2023","01","Guelph","D. Baker","30","30","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","10:00 AM","11:20 AM","MCKN","314"
"DTM*4500*01","DTM","4500","Business and Finance for Turf","0.50","Diploma","Winter 2023","01","Guelph","J. Kitchen","30","30","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","11:30 AM","12:50 PM","MCKN","304"
"DTM*4600*0101","DTM","4600","Computer Assisted Design","0.50","Diploma","Winter 2023","0101","Guelph","TBA TBA","30","30","Open","LEC",,"2023/01/09","2023/04/25","Tues","01:30 PM","02:20 PM","CRSC","121A"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Wed","11:30 AM","01:20 PM","CRSC","121A"
"DTM*4800*01","DTM","4800","Special Study Project II","0.50","Diploma","Winter 2023","01","Guelph","C. Shaw","30","30","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"ECON*3400*01","ECON","3400","Economics Personnel Management","0.50","Undergraduate","Winter 2023","01","Guelph","L. Grogan","60","60","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed Fri","11:30 AM","12:20 PM","MINS","103"
"ECON*3530*01","ECON","3530","Industrial Organization","0.50","Undergraduate","Winter 2023","01","Guelph","H. Thille","60","60","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed Fri","09:30 AM","10:20 AM","GRHM","2310"
"ECON*3610*01","ECON","3610","Public Economics","0.50","Undergraduate","Winter 2023","01","Guelph","J. Goertz","60","60","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed Fri","12:30 PM","01:20 PM","MINS","106"
"ECON*4700*01","ECON","4700","Advanced Mathematical Econ","0.50","Undergraduate","Winter 2023","01","Guelph","H. Thille","25","25","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","01:00 PM","02:20 PM","MACS","301"
"ECON*4800*01","ECON","4800","Theory of Strategic Management","0.50","Undergraduate","Winter 2023","01","Guelph","D. Auld","40","40","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","02:30 PM","03:50 PM","MCLN","101"
"ECON*4810*01","ECON","4810","Advanced Topics in Macroec","0.50","Undergraduate","Winter 2023","01","Guelph","M. Li","40","40","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","10:00 AM","11:20 AM","MACN","118"
"ECON*6010*01","ECON","6010","Microeconomic Theory II","0.50","Graduate","Winter 2023","01","Guelph","R. Kirkegaard","10","9","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","01:00 PM","02:20 PM","MINS","101"
"ECON*6040*01","ECON","6040","Macroeconomic Theory II","0.50","Graduate","Winter 2023","01","Guelph","X. Lei","10","10","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","11:30 AM","12:50 PM","MCKN","521"
"ECON*6160*01","ECON","6160","Econometrics II","0.50","Graduate","Winter 2023","01","Guelph","A. Maynard","15","15","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","05:30 PM","06:50 PM","ROZH","107"
"ECON*6600*01","ECON","6600","Labour Economics","0.50","Graduate","Winter 2023","01","Guelph","L. Grogan","25","25","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","02:30 PM","03:50 PM","MACS","301"
"ECON*6700*01","ECON","6700","Industrial, Market Organizat'n","0.50","Graduate","Winter 2023","01","Guelph","T. Genc","25","25","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","01:00 PM","02:20 PM","MCKN","315"
"ECON*6800*01","ECON","6800","Environmental Economics","0.50","Graduate","Winter 2023","01","Guelph","J. Livernois","25","25","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","04:00 PM","05:20 PM","MACS","301"
"EDRD*3140*DE01","EDRD","3140","Organizational Communication","0.50","Undergraduate","Winter 2023","DE01","Guelph","TBA TBA","200","200","Open","Distance Education",,"2023/01/09","2023/04/25",,,,,
"EDRD*3160*DE01","EDRD","3160","International Communication","0.50","Undergraduate","Winter 2023","DE01","Guelph","TBA TBA","200","200","Open","Distance Education",,"2023/01/09","2023/04/25",,,,,
"EDRD*3400*01","EDRD","3400","Sustainable Communities","0.50","Undergraduate","Winter 2023","01","Guelph","TBA TBA","60","60","Open","LEC",,"2023/01/09","2023/04/25","Mon","08:30 AM","11:20 AM","MCKN","223"
"EDRD*6000*01","EDRD","6000","Qualitative Analysis: Rur Dvpt","0.50","Graduate","Winter 2023","01","Guelph","A. Chowdhury","20","20","Open","LEC",,"2023/01/09","2023/04/25","Tues","01:30 PM","04:20 PM","CRSC","101"
"EDRD*6100*DE01","EDRD","6100","Disaster Planning & Management","0.50","Graduate","Winter 2023","DE01","Guelph","N. Brunet","15","0","Closed","Distance Education",,"2023/01/09","2023/04/25",,,,,
"ENGG*1210*0101","ENGG","1210","Engineering Mechanics I","0.50","Undergraduate","Winter 2023","0101","Guelph","TBA TBA","1","1","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","08:30 AM","09:50 AM","ALEX","100"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Fri","03:30 PM","05:20 PM","MCKN","305"
"ENGG*1210*0102","ENGG","1210","Engineering Mechanics I","0.50","Undergraduate","Winter 2023","0102","Guelph","TBA TBA","1","1","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","08:30 AM","09:50 AM","ALEX","100"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Fri","12:30 PM","02:20 PM","MCKN","307"
"ENGG*1210*0103","ENGG","1210","Engineering Mechanics I","0.50","Undergraduate","Winter 2023","0103","Guelph","TBA TBA","1","1","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","08:30 AM","09:50 AM","ALEX","100"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Wed","09:30 AM","11:20 AM","MCKN","310"
"ENGG*1210*0104","ENGG","1210","Engineering Mechanics I","0.50","Undergraduate","Winter 2023","0104","Guelph","TBA TBA","1","1","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","08:30 AM","09:50 AM","ALEX","100"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Thur","12:30 PM","02:20 PM","MCKN","308"
"ENGG*1210*0105","ENGG","1210","Engineering Mechanics I","0.50","Undergraduate","Winter 2023","0105","Guelph","TBA TBA","1","1","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","08:30 AM","09:50 AM","ALEX","100"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Mon","09:30 AM","11:20 AM","MCKN","307"
"ENGG*1210*0108","ENGG","1210","Engineering Mechanics I","0.50","Undergraduate","Winter 2023","0108","Guelph","TBA TBA","1","1","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","08:30 AM","09:50 AM","ALEX","100"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Wed","03:30 PM","05:20 PM","MCKN","311"
"ENGG*1210*0109","ENGG","1210","Engineering Mechanics I","0.50","Undergraduate","Winter 2023","0109","Guelph","TBA TBA","1","1","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","08:30 AM","09:50 AM","ALEX","100"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Tues","11:30 AM","01:20 PM","MCKN","308"
"ENGG*1210*0110","ENGG","1210","Engineering Mechanics I","0.50","Undergraduate","Winter 2023","0110","Guelph","TBA TBA","1","1","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","08:30 AM","09:50 AM","ALEX","100"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Mon","03:30 PM","05:20 PM","MCKN","305"
"ENGG*1210*0111","ENGG","1210","Engineering Mechanics I","0.50","Undergraduate","Winter 2023","0111","Guelph","TBA TBA","1","1","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","08:30 AM","09:50 AM","ALEX","100"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Mon","08:30 AM","10:20 AM","MCKN","305"
"ENGG*1210*0112","ENGG","1210","Engineering Mechanics I","0.50","Undergraduate","Winter 2023","0112","Guelph","TBA TBA","1","1","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","08:30 AM","09:50 AM","ALEX","100"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Wed","08:30 AM","10:20 AM","MCKN","305"
"ENGG*1210*0113","ENGG","1210","Engineering Mechanics I","0.50","Undergraduate","Winter 2023","0113","Guelph","TBA TBA","1","1","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","08:30 AM","09:50 AM","ALEX","100"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Fri","02:30 PM","04:20 PM","MCKN","304"
"ENGG*1210*0114","ENGG","1210","Engineering Mechanics I","0.50","Undergraduate","Winter 2023","0114","Guelph","TBA TBA","1","1","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","08:30 AM","09:50 AM","ALEX","100"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Fri","08:30 AM","10:20 AM","MCKN","318"
"ENGG*1210*0115","ENGG","1210","Engineering Mechanics I","0.50","Undergraduate","Winter 2023","0115","Guelph","TBA TBA","1","1","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","08:30 AM","09:50 AM","ALEX","100"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Wed","11:30 AM","01:20 PM","MCKN","310"
"ENGG*1210*0201","ENGG","1210","Engineering Mechanics I","0.50","Undergraduate","Winter 2023","0201","Guelph","TBA TBA","1","1","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","04:00 PM","05:20 PM","ALEX","100"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Fri","03:30 PM","05:20 PM","MCKN","305"
"ENGG*1210*0202","ENGG","1210","Engineering Mechanics I","0.50","Undergraduate","Winter 2023","0202","Guelph","TBA TBA","1","1","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","04:00 PM","05:20 PM","ALEX","100"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Fri","12:30 PM","02:20 PM","MCKN","307"
"ENGG*1210*0203","ENGG","1210","Engineering Mechanics I","0.50","Undergraduate","Winter 2023","0203","Guelph","TBA TBA","1","1","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","04:00 PM","05:20 PM","ALEX","100"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Wed","09:30 AM","11:20 AM","MCKN","310"
"ENGG*1210*0204","ENGG","1210","Engineering Mechanics I","0.50","Undergraduate","Winter 2023","0204","Guelph","TBA TBA","1","1","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","04:00 PM","05:20 PM","ALEX","100"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Thur","12:30 PM","02:20 PM","MCKN","308"
